ID;Start Date;End Date;Process Category;Tribe;Status;Type;Duration;Folder;End Year
2850;2024-06-10;2024-06-20;Other change (non-PAP);Tribe Payments;5. Journey finished;Change;10;Payments Cards Issuing/Z_Other/2024-06-10 Debit card details in IRIS card overview;2024.0
2851;2024-06-11;2024-06-28;Communication;Tribe Mortgages;5. Journey finished;Change;17;Hypotheken/ILM/2024-06-11 Artikel koel huis;2024.0
2852;2024-06-11;2024-12-23;Other change (non-PAP);Tribe Investments;5. Journey finished;Change;195;Beleggingsrekeningen/Vermogensbeheer/2024-06-11 Change europoort EPIC;2024.0
2853;2024-06-11;2024-11-19;Risk assessment (non-PAP);Consumer Lending & Insurance;5. Journey finished;Change;161;Persoonlijke Lening/Persoonlijke Lening/2024-06-11 New ESG tool phase 1;2024.0
2854;2024-06-11;2024-10-15;Other change (non-PAP);Private Banking & Wealth Mgt (Advice);5. Journey finished;Change;126;Private Banking _ Wealth/Customer Journeys/2024-06-11 20240611 Private Banking Authenticated Chat;2024.0
2855;2024-06-12;;Other change (non-PAP);Tribe Investments;1. Journey started;Change;(blank);Beleggingsrekeningen/Vermogensbeheer/2024-06-12 ACE street DPM;
2858;2024-06-13;;New financial product/-service/channel (PAP);Tribe NFR;2. Intake filled-in;Change;(blank);ORM 2 LOD Processes & Systems/Other/2024-06-13 Sourcing NFR processes;
2860;2024-06-14;;Communication;Tribe Daily Banking & Digital First;1. Journey started;Change;(blank);Z_Other/Tribe Daily Banking & Digital First/2024-06-14 Copy content Contact in app;
2861;2024-06-14;;Risk assessment (non-PAP);Tribe Mortgages;5. Journey finished;Change;(blank);Hypotheken/MINAS/2024-06-14 MINAS Advice report;
2862;2024-06-14;2024-06-27;Other change (non-PAP);Client Services Business;5. Journey finished;Change;13;Client Services/Other/2024-06-14 IAM Role Structure Change;2024.0
2863;2024-06-14;;Significant change financial product/-service/channel (PAP);Tribe Mortgages;5. Journey finished;Change;(blank);Hypotheken/Morse/2024-06-14 Cluster Origination;
2864;2024-06-16;2024-06-26;Other change (non-PAP);Consumer Lending & Insurance;5. Journey finished;Change;10;Verzekeren/New Product/2024-06-16 Service flows Single SignOn Allianz Direct;2024.0
2865;2024-06-16;2024-07-15;Other change (non-PAP);Tribe Payments;5. Journey finished;Change;29;Credit Cards/Creditcard/2024-06-16 Replace credit card  LostStolen;2024.0
2866;2024-06-17;;Other change (non-PAP);Tribe KYC Services;3. Intake challenged;Change;(blank);KYC/Other/2024-06-17 Quantexa for Trade Finance and Financial Markets;
2867;2024-06-17;2024-06-18;Communication;Private Banking & Wealth Mgt (Advice);5. Journey finished;Change;1;Private Banking _ Wealth/Campagnes/2024-06-17 Wealth Beyond Yourself activatie;2024.0
2868;2024-06-17;;Risk assessment (non-PAP);Tribe Fraud & Cyber Security;5. Journey finished;Change;(blank);Fraud/Process change/2024-06-17 Sepa Recall action FCM;
2869;2024-06-17;2024-06-26;Other change (non-PAP);Consumer Lending & Insurance;5. Journey finished;Change;9;Verzekeren/New Product/2024-06-17 Complaints process for Business Insurances;2024.0
2870;2024-06-17;2024-08-22;Communication;Tribe Digital & Customer Interactions;5. Journey finished;Change;66;Z_Other/Tribe Digital & Customer Interactions/2024-06-17 Question of the day;2024.0
2871;2024-06-17;;Other change (non-PAP);Tribe Daily Banking & Digital First;5. Journey finished;Change;(blank);Z_Other/Tribe Daily Banking & Digital First/2024-06-17 Customer interviews to understand call behavior;
2872;2024-03-18;;Risk assessment (non-PAP);Tribe Payments;(blank);Change;(blank);Payments Reporting/Z_Other/2024-03-18 Bookkeeping link 2.0;
2876;2024-06-18;;(blank);Tribe Investments;2. Intake filled-in;Change;(blank);Beleggingsrekeningen/Vermogensbeheer/2024-06-18 PAIstatement 2023 en 2024;
2877;2024-05-13;2024-09-02;Other change (non-PAP);Tribe Business Lending;5. Journey Gone live without approval;Change;112;Lenen zakelijk/Z_Other/2024-05-13 Leveraged Transactions  LT Eligibility Test;2024.0
2878;2024-06-19;2024-09-04;Communication;Tribe Investments;5. Journey finished;Change;77;Beleggingsrekeningen/Eenvoudig Beleggen/2024-06-19 Eenvoudig Beleggen  English translation;2024.0
2879;2024-06-19;2024-12-02;Other change (non-PAP);Tribe KYC Services;5. Journey finished;Change;166;KYC/Process change/2024-06-19 KYCOKYCNL  Mass Onboarding;2024.0
2880;2024-06-20;;Risk assessment (non-PAP);Tribe Daily Banking & Digital First;3. Intake challenged;Change;(blank);Current accounts/Kinderrekening/2024-06-20 Child Account Interest Compensation;
2881;2024-06-20;2025-03-31;Risk assessment (non-PAP);Tribe Fraud & Cyber Security;5. Journey finished;Change;284;Fraud/Process change/2024-06-20 Alert By Customer  debit card;2025.0
2882;2024-06-21;2024-12-05;Significant change financial product/-service/channel (PAP);Tribe Business Lending;5. Journey finished;Change;167;Lenen zakelijk/Z_Other/2024-06-21 NL BL New Rating System;2024.0
2883;2024-06-21;2025-01-20;Risk assessment (non-PAP);Tribe Mortgages;5. Journey Cancelled;Change;213;Hypotheken/Z_Other/2024-06-21 Bid calculator;2025.0
2885;2024-06-24;2024-07-03;Communication;Tribe Investments;1. Journey started;Change;9;Z_Other/Tribe Investments/2024-06-24 Acov Private Markets 062024;2024.0
2886;2024-06-24;;Other change (non-PAP);Tribe Digital Business Banking;4. Finish & Registration;Change;(blank);Customer Data/Process change/2024-06-24 EPICPPM 4164011  Decommission HAMviewer;
2889;2024-06-25;2024-07-08;Other change (non-PAP);Tribe Daily Banking & Digital First;5. Journey finished;Change;13;Sparen/Z_Other/2024-06-25 Rond Af  Spaar Zomercampagne 2024;2024.0
2890;2024-06-25;2025-03-19;Risk assessment (non-PAP);(blank);5. Journey finished;Change;267;Client Services/COO Mortgages/2024-06-25 Workpackage Genpact;2025.0
2891;2024-06-26;2024-06-26;(blank);Tribe Payments;5. Journey finished;Change;0;Payments_Giraal betvk/Buitenland BTL MING(-Z)/2024-06-26 Private Individual payments on FCAs;2024.0
2892;2024-06-26;2024-10-24;Risk assessment (non-PAP);Tribe Mortgages;5. Journey Cancelled;Change;120;Hypotheken/Origination/2024-06-26 Leen Schenk;2024.0
2893;2024-06-26;2025-02-27;Communication;Private Banking & Wealth Mgt (Advice);5. Journey finished;Change;246;Private Banking _ Wealth/Internetpagina/2024-06-26 Changes rendementspagina Priba risicoprofielen ATV  Emails;2025.0
2894;2024-06-27;2024-11-06;Other change (non-PAP);Tribe Daily Banking & Digital First;5. Journey finished;Change;132;Z_Other/Tribe Daily Banking & Digital First/2024-06-27 ING Money Lab 2024;2024.0
2895;2024-06-27;;Communication;Tribe Daily Banking & Digital First;2. Intake filled-in;Change;(blank);Z_Other/Tribe Daily Banking & Digital First/2024-06-27 Communicatie concept  Campagne Q34 Gen Z;
2896;2024-06-27;;Other change (non-PAP);Tribe Daily Banking & Digital First;1. Journey started;Change;(blank);Current accounts/Betaalrekening/2024-06-27 Communication about top up proposition;
2897;2024-06-27;;Risk assessment (non-PAP);Tribe Business Lending;2. Intake filled-in;Change;(blank);Lenen zakelijk/Z_Other/2024-06-27 Agreement Request Database implementation in Blend;
2898;2024-06-28;2024-08-06;Other change (non-PAP);Client Services Retail Contact Centre;5. Journey finished;Change;39;Client Services/Process change/2024-06-28 Outbound Contact Webcare;2024.0
2899;2024-06-28;2024-11-26;Risk assessment (non-PAP);Tribe KYC Services;5. Journey finished;Change;151;KYC/Organisational change/2024-06-28 Migration to Hubs PH of Mass and SME Exit Process;2024.0
2900;2024-06-28;2024-11-26;Risk assessment (non-PAP);Tribe KYC Services;5. Journey finished;Change;151;KYC/Organisational change/2024-06-28 Migration to Hubs PH of Mass and SME Periodic Review on Unacceptable clients;2024.0
2902;2024-06-28;2024-11-20;Risk assessment (non-PAP);Tribe KYC Services;5. Journey finished;Change;145;KYC/Organisational change/2024-06-28 Migration to Hubs PH of PriBa FGR;2024.0
2904;2024-06-28;2024-06-28;Other change (non-PAP);Tribe Business Lending;5. Journey finished;Change;0;Z_Other/Tribe Business Lending/2024-06-28 Comply Explain for Material Modifications SME;2024.0
2906;2024-07-01;2024-09-27;Other change (non-PAP);Tribe Payments;5. Journey finished;Change;88;Credit Cards/Creditcard/2024-07-01 Activate Extra Credit card;2024.0
2907;2024-07-01;;Communication;Tribe Daily Banking & Digital First;2. Intake filled-in;Change;(blank);Current accounts/Kinderrekening/2024-07-01 Child Acct Compensation Comm only;
2908;2024-07-02;2024-07-31;Risk assessment (non-PAP);Private Banking & Wealth Mgt (Advice);5. Journey Cancelled;Change;29;Private Banking _ Wealth/Salespitches/2024-07-02 Uitbreiding Slides Duurzaamheid  Impact  PriBa Salespitch;2024.0
2909;2024-07-02;2024-09-12;Other change (non-PAP);Tribe Payments;5. Journey finished;Change;72;Payments Cards Issuing/Z_Other/2024-07-02 Renewal of an existing contract for GieseckeDevrient;2024.0
2910;2024-07-02;2024-09-12;Other change (non-PAP);Tribe Payments;5. Journey finished;Change;72;Payments Cards Issuing/Z_Other/2024-07-02 Renewal of an existing contract for Gemalto;2024.0
2911;2024-07-02;2024-09-12;Other change (non-PAP);Tribe Payments;5. Journey finished;Change;72;Payments Cards Issuing/Z_Other/2024-07-02 Renewal of an existing contract for Thales;2024.0
2912;2024-07-02;2024-09-12;Other change (non-PAP);Tribe Payments;5. Journey finished;Change;72;Credit Cards/Z_Other/2024-07-02 Renewal of an existing contract for Idemia;2024.0
2913;2024-07-03;2025-03-27;Risk assessment (non-PAP);Tribe Business Lending;5. Journey On hold;Change;267;Lenen zakelijk/Z_Other/2024-07-03 Energy Labels for Real Estate on Blend (CFP in BLEND);2025.0
2915;2024-07-03;2024-07-11;Communication;Tribe Investments;(blank);Change;8;Beleggingsrekeningen/Eenvoudig Beleggen/2024-07-03 EB for Children;2024.0
2916;2024-07-04;2024-10-02;Other change (non-PAP);Tribe Mortgages;5. Journey finished;Change;90;Hypotheken/Morse/2024-07-04 20240701 Vervallen opzegtermijn Morse;2024.0
2917;2024-07-04;2024-07-30;Communication;CoE Communications & Brand Experience;5. Journey finished;Change;26;Branding/Communication/2024-07-04 Innovation communication umbrella concept;2024.0
2919;2024-07-04;2025-01-09;Other change (non-PAP);Client Services Business;5. Journey finished;Change;189;Client Services/COO Business Banking Daily Banking Operations/2024-07-04 Standaard bankverklaring proces;2025.0
2920;2024-07-04;;Communication;Tribe Daily Banking & Digital First;1. Journey started;Change;(blank);Current accounts/Betaalrekening/2024-07-04 ING Expat Partner Portal;
2921;2024-07-04;2024-07-05;Communication;Private Banking & Wealth Mgt (Advice);5. Journey finished;Change;1;Private Banking _ Wealth/Campagnes/2024-07-04 Wealth beyond yourself  Branded content Rogier van Mensvoort (Isovlas);2024.0
2922;2024-07-04;2024-09-06;Communication;Tribe Investments;5. Journey finished;Change;64;Beleggingsrekeningen/Eenvoudig Beleggen/2024-07-04 ACE EB  Quarterly return update email;2024.0
2923;2024-07-05;2024-08-23;Other change (non-PAP);Tribe Daily Banking & Digital First;5. Journey finished;Change;49;Current accounts/Derdengeldenrekening/2024-07-05 Change in 2nd line Authorization for Derdengeldenrekening;2024.0
2924;2024-07-05;2024-11-06;Communication;Tribe Mortgages;5. Journey finished;Change;124;Hypotheken/Levenhypotheek/2024-07-05 Convert ING Life mortgages to amortizing mortgages;2024.0
2926;2024-07-08;2024-12-02;Communication;Tribe Collections;5. Journey finished;Change;147;Collections/Communication/2024-07-08 Deepening budgetcoaching in existing Prevention and Late journey;2024.0
2927;2024-07-09;2024-07-15;Communication;Tribe Digital & Customer Interactions;5. Journey finished;Change;6;Digital Sales/Investments - Verdi/2024-07-09 Additional headlines SEA;2024.0
2928;2024-07-09;2024-07-15;Communication;Tribe Digital & Customer Interactions;5. Journey finished;Change;6;Digital Sales/Savings/2024-07-09 SEO optimization savings pages ing.nl Q3;2024.0
2930;2024-07-09;;Communication;Consumer Lending & Insurance;2. Intake filled-in;Change;(blank);Z_Other/Consumer Lending & Insurance/2024-07-09 Assess communication apply flow PL and Overdraft;
2931;2024-07-09;;Communication;Private Banking & Wealth Mgt (Advice);2. Intake filled-in;Change;(blank);Private Banking _ Wealth/Ki/2024-07-09 Ki welcome email;
2932;2024-07-09;;Other change (non-PAP);Tribe Mortgages;5. Journey finished;Change;(blank);Hypotheken/Morse/2024-07-09 Morse Cluster 4  Building depot;
2933;2024-07-10;;Other change (non-PAP);Tribe Investments;1. Journey started;Change;(blank);Beleggingsrekeningen/Eenvoudig Beleggen/2024-07-10 Jermaine Dors;
2934;2024-07-10;2024-07-10;Communication;Private Banking & Wealth Mgt (Advice);5. Journey finished;Change;0;Private Banking _ Wealth/Campagnes/2024-07-10 De Dikke Blauwe  Interview Gupta;2024.0
2935;2024-07-10;2025-02-21;Communication;Tribe Investments;5. Journey finished;Change;226;Beleggingsrekeningen/Eenvoudig Beleggen/2024-07-10 Engagement Street EB  Always On;2025.0
2936;2024-07-10;2024-11-26;Communication;Private Banking & Wealth Mgt (Advice);5. Journey finished;Change;139;Private Banking _ Wealth/Campagnes/2024-07-10 Wealth beyond yourself  Branded content Linda Breukers;2024.0
2937;2024-07-10;2024-08-09;Communication;Tribe Investments;5. Journey finished;Change;30;Beleggingsrekeningen/Vermogensbeheer/2024-07-10 Monthly report for DPM (v1  MVP);2024.0
2938;2024-06-12;2024-11-01;Communication;Tribe Digital & Customer Interactions;5. Journey finished;Change;142;Digital Sales/Savings/2024-06-12 Campaign page Child savings account;2024.0
2939;2024-07-11;;Other change (non-PAP);Tribe Payments;1. Journey started;Change;(blank);Credit Cards/Creditcard/2024-07-11 Mailing incorrect interest fee statement;
2940;2024-07-11;2025-02-06;Other change (non-PAP);Tribe Digital Business Banking;5. Journey finished;Change;210;Digital Channels/Other/2024-07-11 MVP Saving Buckets;2025.0
2941;2024-07-11;2024-07-23;Communication;Private Banking & Wealth Mgt (Advice);5. Journey finished;Change;12;Private Banking _ Wealth/Campagnes/2024-07-11 Wealth beyond yourself  Branded content Roos Habets;2024.0
2942;2024-07-12;2024-09-03;Communication;Tribe Daily Banking & Digital First;5. Journey finished;Change;53;Sparen/Pensioenspaarrekening/2024-07-12 Pensioenspaarrekening expiratie en overlijden;2024.0
2943;2024-07-12;2024-10-16;Communication;Consumer Lending & Insurance;5. Journey finished;Change;96;Verzekeren/ING Rechtsbijstandverzekering voor Particulieren/2024-07-12 Legai aid product upgrade;2024.0
2944;2024-07-12;2024-07-18;Other change (non-PAP);Tribe Mortgages;5. Journey finished;Change;6;Hypotheken/VEA i.v.m. spaarhypotheek/2024-07-12 rationalize VEA (mandatory extra repayments);2024.0
2945;2024-07-12;2024-09-27;Other change (non-PAP);Tribe Mortgages;5. Journey finished;Change;77;Hypotheken/MINAS/2024-07-12 Centrally store customer data for advice journey;2024.0
2946;2024-07-12;;Risk assessment (non-PAP);CREFS;3. Intake challenged;Change;(blank);Facility Management/Other/2024-07-12 Nextsense GBS;
2947;2024-07-12;;Risk assessment (non-PAP);Tribe Digital & Customer Interactions;3. Intake challenged;Change;(blank);Z_Other/Tribe Digital & Customer Interactions/2024-07-12 AI in Search fast track risk journey;
2948;2024-07-12;;Other change (non-PAP);Tribe Daily Banking & Digital First;3. Intake challenged;Change;(blank);Current accounts/En_of betaalrekening/2024-07-12 6774181 Process of Add Account Holder via Branches and ISPs;
2949;2024-07-12;;Other change (non-PAP);Consumer Lending & Insurance;2. Intake filled-in;Change;(blank);Persoonlijke Lening/Persoonlijke Lening/2024-07-12 Enforce mobile onboarding 2nd applicant prospect;
2957;2024-07-16;;Communication;Consumer Lending & Insurance;4. Finish & Registration;Change;(blank);Verzekeren/ING Woonverzekering/2024-07-16 Home campaign autumn 2024;
2958;2024-07-16;2024-11-19;Risk assessment (non-PAP);Consumer Lending & Insurance;5. Journey finished;Change;126;Persoonlijke Lening/Persoonlijke Lening/2024-07-16 MVP1  ESG Evidence for EV Loans;2024.0
2959;2024-07-16;2024-09-24;Other change (non-PAP);Consumer Lending & Insurance;5. Journey finished;Change;70;Persoonlijke Lening/Z_Other/2024-07-16 Loan application digitalonly;2024.0
2960;2024-07-16;;Other change (non-PAP);Tribe Mortgages;5. Journey finished;Change;(blank);Hypotheken/MINAS/2024-07-16 Hypotheeklastenoverzicht (Quick calculation);
2961;2024-07-17;2024-08-09;Communication;Tribe Mortgages;5. Journey finished;Change;23;Hypotheken - WUB/WUB Overlijdensrisicoverzekering (act)/2024-07-17 aanschrijfactie ORV WUV 2024;2024.0
2962;2024-07-17;2024-07-23;Other change (non-PAP);Tribe Daily Banking & Digital First;5. Journey finished;Change;6;Sparen/Spaardeposito/2024-07-17 Voorwaardenwijziging Spaardeposito en Groen Spaardeposito;2024.0
2963;2024-07-17;2025-04-08;Other change (non-PAP);Consumer Lending & Insurance;5. Journey finished;Change;265;Persoonlijke Lening/Persoonlijke Lening/2024-07-17 Upload documents offer page Personal Loan;2025.0
2965;2024-07-17;;Risk assessment (non-PAP);Tribe Fraud & Cyber Security;4. Finish & Registration;Change;(blank);Fraud/Process change/2024-07-17 Business Web Limits;
2966;2024-07-18;;Other change (non-PAP);Client Services Business;1. Journey started;Change;(blank);Client Services/COO Business Banking Daily Banking Operations/2024-07-18 Open business account;
2967;2024-07-18;;Other change (non-PAP);Client Services Business;1. Journey started;Change;(blank);Client Services/COO Business Banking Daily Banking Operations/2024-07-18 Close business account;
2968;2024-07-18;2025-02-04;Other change (non-PAP);Consumer Lending & Insurance;5. Journey finished;Change;201;Z_Other/Consumer Lending & Insurance/2024-07-18 Digitalize overview remaining debt;2025.0
297;2022-01-25;;Risk assessment (non-PAP);Consumer Lending & Insurance;2. Intake filled-in;Change;(blank);Persoonlijke Lening/Persoonlijke Lening/2022-01-25 Onboard Consumer Loans to Global Record Retention Platform (Phase 1);
2970;2024-07-18;2025-04-25;Risk assessment (non-PAP);Consumer Lending & Insurance;5. Journey Cancelled;Change;281;Persoonlijke Lening/Herstructurering/2024-07-18 Redesign Restructuring Credit (HSK);2025.0
2971;2024-07-18;;Communication;Private Banking & Wealth Mgt (Advice);1. Journey started;Change;(blank);Private Banking _ Wealth/Campagnes/2024-07-18 Partnership FD Mediagroep BNR audioradio;
2972;2024-07-18;2025-01-07;Significant change financial product/-service/channel (PAP);Tribe Mortgages;5. Journey Cancelled;Change;173;Hypotheken/Morse/2024-07-18 Rationalization PB Savingsmortgage  Morse;2025.0
2973;2024-07-18;;Other change (non-PAP);Consumer Lending & Insurance;(blank);Change;(blank);Verzekeren/Maverick/2024-07-18 Maverick Distribution Contract;
2974;2024-07-19;;Risk assessment (non-PAP);Tribe Fraud & Cyber Security;2. Intake filled-in;Change;(blank);Fraud/Process change/2024-07-19 Use account information for personalized fraud awareness messages;
2975;2024-07-19;;Other change (non-PAP);Tribe Payments;1. Journey started;Change;(blank);Payments Acquiring/Z_Other/2024-07-19 Digitizitation of the Sepa DD contract;
2976;2024-07-19;;Risk assessment (non-PAP);Client Services Business;4. Finish & Registration;Change;(blank);Client Services/COO Business Banking Daily Banking Operations/2024-07-19 Change legal representative  endorsee;
2977;2024-07-22;2024-10-04;Communication;Tribe Investments;1. Journey started;Change;74;Beleggingsrekeningen/Zelf op de Beurs/2024-07-22 Commerciele uitingen ZOB squad Q3;2024.0
2978;2024-07-22;;Communication;Tribe Digital & Customer Interactions;1. Journey started;Change;(blank);Digital Sales/Personalization/2024-07-22 Commercial push notifications;
2979;2024-07-23;;Significant change financial product/-service/channel (PAP);Tribe Investments;3. Intake challenged;Change;(blank);Beleggingsrekeningen/Effectenkrediet/2024-07-23 Effectenkrediet NNPZK;
2980;2024-07-23;;New financial product/-service/channel (PAP);Tribe Investments;3. Intake challenged;Change;(blank);Beleggingsrekeningen/Effectenkrediet/2024-07-23 Effectenkrediet NNPEK;
2982;2024-07-23;;Risk assessment (non-PAP);Client Services Business;3. Intake challenged;Change;(blank);Client Services/COO Business Banking Daily Banking Operations/2024-07-23 Sourcing Revise Rating DBNL;
2983;2024-07-23;2024-10-16;Communication;Tribe Mortgages;5. Journey finished;Change;85;Z_Other/Tribe Mortgages/2024-07-23 Artikel meer zonnestroom zelf gebruiken;2024.0
2984;2024-07-24;;Other change (non-PAP);Tribe Investments;1. Journey started;Change;(blank);Beleggingsrekeningen/Z_Other/2024-07-24 US Withholding process improvement;
2987;2024-07-24;2025-01-06;Communication;Tribe Mortgages;5. Journey finished;Change;166;Hypotheken/Z_Other/2024-07-24 Paid promotion Upgrade je huis;2025.0
2988;2024-07-24;2025-04-06;New financial product/-service/channel (PAP);Consumer Lending & Insurance;5. Journey Cancelled;Change;256;Persoonlijke Lening/Persoonlijke Lening/2024-07-24 New 2 Bank instalment loans (PPMEPIC0042843);2025.0
2989;2024-07-24;2024-12-02;Communication;Tribe Investments;5. Journey finished;Change;131;Beleggingsrekeningen/Vermogensbeheer/2024-07-24 DPM  English as a service;2024.0
2990;2024-07-24;2024-10-15;Communication;Tribe Daily Banking & Digital First;5. Journey finished;Change;83;Z_Other/Tribe Daily Banking & Digital First/2024-07-24 Cruks register insights;2024.0
2991;2024-07-25;2024-10-07;Other change (non-PAP);Business Banking Sales;5. Journey finished;Change;74;Real Estate/Policy change/2024-07-25 Shifting valuation costs to clients;2024.0
2992;2024-07-25;;Communication;Tribe Daily Banking & Digital First;1. Journey started;Change;(blank);Z_Other/Tribe Daily Banking & Digital First/2024-07-25 Voorbeeld;
2993;2024-07-25;2024-08-07;Other change (non-PAP);Tribe Datamanagement;5. Journey finished;Change;13;Datamanagement/Organisational change/2024-07-25 Data Management Experts via ING Hubs PH;2024.0
2994;2024-07-25;;Risk assessment (non-PAP);Consumer Lending & Insurance;3. Intake challenged;Change;(blank);Verzekeren/New Product/2024-07-25 ING Company Legal Assistance Insurance distribution;
2995;2024-07-25;2024-08-02;Communication;Tribe Daily Banking & Digital First;5. Journey finished;Change;8;Sparen/Z_Other/2024-07-25 ERU  New for You;2024.0
2996;2024-07-26;;Risk assessment (non-PAP);Tribe Investments;4. Finish & Registration;Change;(blank);Beleggingsrekeningen/Vermogensbeheer/2024-07-26 New advisor Intake for dpm;
2997;2024-07-29;;Other change (non-PAP);Tribe Mortgages;5. Journey finished;Change;(blank);Hypotheken/Origination/2024-07-29 Pilot vergroten CLT OIP capaciteit via rekenexpert;
2998;2024-07-29;2024-07-30;Communication;Consumer Lending & Insurance;5. Journey finished;Change;1;Verzekeren/Z_Other/2024-07-29 Chatbot flow Business Insurance 1;2024.0
2999;2024-07-29;;Communication;Tribe Digital & Customer Interactions;1. Journey started;Change;(blank);Digital Sales/Investments - Verdi/2024-07-29 SEO Optimization pages investments ing.nl Q3;
3000;2024-07-29;;Significant change financial product/-service/channel (PAP);Tribe Mortgages;5. Journey finished;Change;(blank);Hypotheken/Morse/2024-07-29 Morse Cluster 10 Linked Products;
3001;2024-07-30;;Termination of financial product/-service/channel (PAP);Tribe Investments;3. Intake challenged;Change;(blank);Beleggingsrekeningen/Effectenkrediet/2024-07-30 Effectenkrediet NPCK (for closedown);
3002;2024-07-30;2024-11-11;Communication;Consumer Lending & Insurance;5. Journey finished;Change;104;Z_Other/Consumer Lending & Insurance/2024-07-30 Lapwing communication ING customers;2024.0
3003;2024-07-30;2024-10-29;Risk assessment (non-PAP);Tribe KYC Services;5. Journey finished;Change;91;KYC/Process change/2024-07-30 Remove call to BKR for EVR and IVR check during CDD and EA (except Onboarding);2024.0
3004;2024-07-31;2024-12-06;Risk assessment (non-PAP);Consumer Lending & Insurance;5. Journey finished;Change;128;Verzekeren/New Product/2024-07-31 CZ Health Insurance contract risk assessement;2024.0
3005;2024-07-31;;Communication;Tribe Daily Banking & Digital First;2. Intake filled-in;Change;(blank);Current accounts/Betaalrekening/2024-07-31 Bankswitching service in CA open flow;
3007;2024-07-31;;Risk assessment (non-PAP);Tribe KYC Services;3. Intake challenged;Change;(blank);KYC/Process change/2024-07-31 Perpetual KYC for PriBa;
3008;2024-08-01;2024-10-22;Communication;Tribe Investments;5. Journey finished;Change;82;Beleggingsrekeningen/Vermogensbeheer/2024-08-01 Description impact sustainability risks;2024.0
3009;2024-08-01;;Communication;Tribe Digital & Customer Interactions;2. Intake filled-in;Change;(blank);Digital Sales/New Product/2024-08-01 Thematical content wonen;
3010;2024-08-01;2024-11-25;Other change (non-PAP);Consumer Lending & Insurance;5. Journey finished;Change;116;Verzekeren/Z_Other/2024-08-01 Health Insurance Proposition 20242025;2024.0
3011;2024-08-01;;Risk assessment (non-PAP);Business Banking Sales;3. Intake challenged;Change;(blank);Business advice and sales/Organisational change/2024-08-01 Intermediair Preferred Partnership Programma;
3012;2024-07-18;2024-09-06;Communication;Tribe Investments;5. Journey finished;Change;50;Beleggingsrekeningen/Zelf op de Beurs/2024-07-18 Sustainable Fund list web;2024.0
3013;2024-08-01;2024-08-13;Communication;Private Banking & Wealth Mgt (Advice);5. Journey finished;Change;12;Private Banking _ Wealth/Campagnes/2024-08-01 LAF  Interview Ismal Saibari en Nick Verstappen;2024.0
3014;2024-08-01;2024-10-01;Communication;Tribe Investments;5. Journey finished;Change;61;Beleggingsrekeningen/Eenvoudig Beleggen/2024-08-01 Eenvoudig Beleggen cashback Q4 2024;2024.0
3015;2024-08-02;;Risk assessment (non-PAP);Tribe Daily Banking & Digital First;1. Journey started;Change;(blank);Z_Other/Tribe Daily Banking & Digital First/2024-08-02 Minor IDV via app of the parent;
3016;2024-08-02;2024-08-02;Communication;Tribe Digital & Customer Interactions;5. Journey finished;Change;0;Digital Sales/Z_Other/2024-08-02 Engagement Budgeting  AO layer 24;2024.0
3017;2024-08-02;;Risk assessment (non-PAP);Tribe Digital & Customer Interactions;3. Intake challenged;Change;(blank);Digital Sales/Digital Touchpoints/2024-08-02 Access to Adobe Analytics for Media agency Dept;
3018;2024-08-05;2024-10-21;Communication;Tribe Digital & Customer Interactions;5. Journey finished;Change;77;Z_Other/Tribe Digital & Customer Interactions/2024-08-05 App discovery;2024.0
3019;2024-08-05;;Significant change financial product/-service/channel (PAP);Tribe Mortgages;3. Intake challenged;Change;(blank);Hypotheken/Morse/2024-08-05 Morse Cluster 6 Collateral  Notary;
3020;2024-08-05;2024-08-09;Communication;Tribe Investments;5. Journey finished;Change;4;Beleggingsrekeningen/Eenvoudig Beleggen/2024-08-05 Price drop communication;2024.0
3021;2024-08-05;2025-04-03;Risk assessment (non-PAP);Tribe Mortgages;5. Journey finished;Change;241;Hypotheken/Morse/2024-08-05 Merge Credit loans;2025.0
3022;2024-08-05;2024-10-14;Risk assessment (non-PAP);Private Banking & Wealth Mgt (Advice);5. Journey finished;Change;70;Private Banking _ Wealth/Z_Other/2024-08-05 GenAI Software;2024.0
3023;2024-08-06;;Communication;Tribe Investments;1. Journey started;Change;(blank);Beleggingsrekeningen/Z_Other/2024-08-06 US Withholding Treaty changes;
3024;2024-08-06;;Risk assessment (non-PAP);Consumer Lending & Insurance;3. Intake challenged;Change;(blank);Verzekeren/New Product/2024-08-06 ING Company Inventory and Goods Insurance distribution;
3025;2024-08-06;;Other change (non-PAP);Tribe Digital & Customer Interactions;2. Intake filled-in;Change;(blank);Digital Sales/Z_Other/2024-08-06 Assessment Cookie implementation DBNL;
3026;2024-08-06;2024-09-23;Communication;Business Banking Sales;5. Journey finished;Change;48;Business advice and sales/Communication/2024-08-06 Customer article Van Schie;2024.0
3027;2024-08-06;2024-12-02;Other change (non-PAP);Tribe Payments;5. Journey finished;Change;118;Credit Cards/Commercial Credit Cards/2024-08-06 Automated address change for ING Businesscard programmes;2024.0
3028;2024-08-06;2025-03-19;Risk assessment (non-PAP);Client Services Retail Operations;5. Journey finished;Change;225;Client Services/COO Mortgages/2024-08-06 Mortgages processes to ING Hub PH;2025.0
3029;2024-08-07;;Risk assessment (non-PAP);Commercial Finance;1. Journey started;Change;(blank);Commercial Finance/Other/2024-08-07 Comfin Integration and implementation of new factoring software;
